State,Market,Year,Month,Rainfall(mm),Arrivals (Tonnes),Modal Price (Rs./Quintal),Reported Date
Maharashtra,Kolhapur,,,,51,10000,22-Apr-18
Maharashtra,Shrirampur,,,,2,7000,22-Apr-18
Maharashtra,Chattrapati Sambhajinagar,,,,12,6500,22-Apr-18
Maharashtra,Karad,,,,2,17000,22-Apr-18
Maharashtra,Pune,,,,59,20000,22-Apr-18
Maharashtra,Jalgaon,,,,11,4500,23-Apr-18
Maharashtra,Shrirampur,,,,1,7000,23-Apr-18
Maharashtra,Amrawati(Frui & Veg. Market),,,,15,4500,23-Apr-18
Maharashtra,Chandrapur(Ganjwad),,,,11,6000,23-Apr-18
Maharashtra,Pune,,,,79,16000,23-Apr-18
Maharashtra,Nagpur,,,,62,2000,23-Apr-18
Maharashtra,Kolhapur,,,,89,11000,23-Apr-18
Maharashtra,Karad,,,,2,12000,23-Apr-18
Maharashtra,Mumbai- Fruit Market,,,,259,29000,23-Apr-18
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,19,10417,23-Apr-18
Maharashtra,Kamthi,,,,1,2800,23-Apr-18
Maharashtra,Nasik,,,,18,16000,23-Apr-18
Maharashtra,Chattrapati Sambhajinagar,,,,12,7500,23-Apr-18
Maharashtra,Nagpur,,,,62,5250,23-Apr-18
Maharashtra,Rahuri,,,,1,4650,24-Apr-18
Maharashtra,Chandrapur(Ganjwad),,,,10,6000,24-Apr-18
Maharashtra,Nasik,,,,44,16000,24-Apr-18
Maharashtra,Chattrapati Sambhajinagar,,,,6,8500,24-Apr-18
Maharashtra,Jalgaon,,,,21,6000,24-Apr-18
Maharashtra,Amrawati(Frui & Veg. Market),,,,16,3500,24-Apr-18
Maharashtra,Mumbai- Fruit Market,,,,"1,760.00",28000,24-Apr-18
Maharashtra,Nagpur,,,,120,5250,24-Apr-18
Maharashtra,Karad,,,,2,12000,24-Apr-18
Maharashtra,Nagpur,,,,120,2000,24-Apr-18
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,6,10417,24-Apr-18
Maharashtra,Kolhapur,,,,63,12500,24-Apr-18
Maharashtra,Pune,,,,86,14000,24-Apr-18
Maharashtra,Amrawati(Frui & Veg. Market),,,,15,6500,25-Apr-18
Maharashtra,Shrirampur,,,,2,6000,25-Apr-18
Maharashtra,Mumbai- Fruit Market,,,,"1,456.00",29000,25-Apr-18
Maharashtra,Nagpur,,,,205,5125,25-Apr-18
Maharashtra,Chandrapur(Ganjwad),,,,24,6000,25-Apr-18
Maharashtra,Kamthi,,,,1,2100,25-Apr-18
Maharashtra,Nasik,,,,4,16000,25-Apr-18
Maharashtra,Pune,,,,91,14000,25-Apr-18
Maharashtra,Karad,,,,2,12000,25-Apr-18
Maharashtra,Nagpur,,,,205,1850,25-Apr-18
Maharashtra,Kolhapur,,,,15,4000,25-Apr-18
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,36,10000,25-Apr-18
Maharashtra,Jalgaon,,,,3,5000,25-Apr-18
Maharashtra,Chattrapati Sambhajinagar,,,,6,6500,25-Apr-18
Maharashtra,Chandrapur(Ganjwad),,,,25,6000,26-Apr-18
Maharashtra,Amrawati(Frui & Veg. Market),,,,11,4000,26-Apr-18
Maharashtra,Chattrapati Sambhajinagar,,,,11,7500,26-Apr-18
Maharashtra,Jalgaon,,,,5,4500,26-Apr-18
Maharashtra,Pune,,,,92,12000,26-Apr-18
Maharashtra,Nagpur,,,,100,3000,26-Apr-18
Maharashtra,Mumbai- Fruit Market,,,,"1,592.00",28000,26-Apr-18
Maharashtra,Karad,,,,2,15000,26-Apr-18
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,7,8333,26-Apr-18
Maharashtra,Nasik,,,,31,15000,26-Apr-18
Maharashtra,Kolhapur,,,,64,10000,26-Apr-18
Maharashtra,Nagpur,,,,100,1800,26-Apr-18
Maharashtra,Jalgaon,,,,4,5000,27-Apr-18
Maharashtra,Shrirampur,,,,3,6000,27-Apr-18
Maharashtra,Amrawati(Frui & Veg. Market),,,,11,3500,27-Apr-18
Maharashtra,Mumbai- Fruit Market,,,,"1,600.00",29000,27-Apr-18
Maharashtra,Nagpur,,,,553,3500,27-Apr-18
Maharashtra,Pune,,,,77,10000,27-Apr-18
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,11,10417,27-Apr-18
Maharashtra,Nasik,,,,48,10000,27-Apr-18
Maharashtra,Chandrapur(Ganjwad),,,,9,5500,27-Apr-18
Maharashtra,Shrirampur,,,,2,6000,28-Apr-18
Maharashtra,Chattrapati Sambhajinagar,,,,11,6500,28-Apr-18
Maharashtra,Amrawati(Frui & Veg. Market),,,,12,4250,28-Apr-18
Maharashtra,Nagpur,,,,78,1650,28-Apr-18
Maharashtra,Kolhapur,,,,12,3500,28-Apr-18
Maharashtra,Mumbai- Fruit Market,,,,"1,529.00",29500,28-Apr-18
Maharashtra,Karad,,,,1,14000,28-Apr-18
Maharashtra,Nasik,,,,61,16000,28-Apr-18
Maharashtra,Nagpur,,,,78,3125,28-Apr-18
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,23,10417,28-Apr-18
Maharashtra,Jalgaon,,,,5,5000,28-Apr-18
Maharashtra,Chattrapati Sambhajinagar,,,,13,6250,29-Apr-18
Maharashtra,Shrirampur,,,,3,6000,29-Apr-18
Maharashtra,Amrawati(Frui & Veg. Market),,,,10,3250,29-Apr-18
Maharashtra,Kolhapur,,,,54,11500,29-Apr-18
Maharashtra,Pune,,,,45,10000,29-Apr-18
Maharashtra,Karad,,,,1,20000,29-Apr-18
Maharashtra,Amrawati(Frui & Veg. Market),,,,10,3500,30-Apr-18
Maharashtra,Kolhapur,,,,139,9000,30-Apr-18
Maharashtra,Shrirampur,,,,2,6000,30-Apr-18
Maharashtra,Mumbai- Fruit Market,,,,290,28000,30-Apr-18
Maharashtra,Jalgaon,,,,8,4000,30-Apr-18
Maharashtra,Nagpur,,,,126,3125,30-Apr-18
Maharashtra,Karad,,,,1,10000,30-Apr-18
Maharashtra,Nasik,,,,26,8000,30-Apr-18
Maharashtra,Pune,,,,48,10000,30-Apr-18
Maharashtra,Karad,,,,1,4000,30-Apr-18
Maharashtra,Chattrapati Sambhajinagar,,,,13,6000,30-Apr-18
