State,Market,Year,Month,Rainfall(mm),Arrivals (Tonnes),Modal Price(Rs./Quintal),Reported Date
Maharashtra,Ulhasnagar,,,,18,600,16-Sep-16
Maharashtra,Solapur,,,,6,1000,16-Sep-16
Maharashtra,Nagpur,,,,24,525,16-Sep-16
Maharashtra,Nasik,,,,11,1400,16-Sep-16
Maharashtra,Pandharpur,,,,20,1200,16-Sep-16
Maharashtra,Jalgaon,,,,2,325,17-Sep-16
Maharashtra,Yawal,,,,338,850,17-Sep-16
Maharashtra,Karad,,,,3,1300,17-Sep-16
Maharashtra,Chandrapur,,,,14,1200,17-Sep-16
Maharashtra,Kolhapur,,,,2,1250,17-Sep-16
Maharashtra,Pandharpur,,,,20,1202,17-Sep-16
Maharashtra,Mumbai- Fruit Market,,,,2,1200,17-Sep-16
Maharashtra,Nasik,,,,3,1400,17-Sep-16
Maharashtra,Yawal,,,,270,850,18-Sep-16
Maharashtra,Karad,,,,4,1300,18-Sep-16
Maharashtra,Kolhapur,,,,2,1250,18-Sep-16
Maharashtra,Chandrapur,,,,10,1200,19-Sep-16
Maharashtra,Anajngaon,,,,6,1000,19-Sep-16
Maharashtra,Yawal,,,,300,850,19-Sep-16
Maharashtra,Jalgaon,,,,4,300,19-Sep-16
Maharashtra,Kolhapur,,,,2,1250,19-Sep-16
Maharashtra,Karad,,,,2,1200,19-Sep-16
Maharashtra,Ulhasnagar,,,,18,600,19-Sep-16
Maharashtra,Nagpur,,,,17,525,19-Sep-16
Maharashtra,Solapur,,,,8,1200,19-Sep-16
Maharashtra,Pandharpur,,,,50,1050,19-Sep-16
Maharashtra,Nasik,,,,5,1400,19-Sep-16
Maharashtra,Jalgaon,,,,2,300,20-Sep-16
Maharashtra,Yawal,,,,285,825,20-Sep-16
Maharashtra,Nasik,,,,6,1400,20-Sep-16
Maharashtra,Ulhasnagar,,,,15,600,20-Sep-16
Maharashtra,Karad,,,,4,1300,20-Sep-16
Maharashtra,Pandharpur,,,,30,1190,20-Sep-16
Maharashtra,Solapur,,,,6,1100,20-Sep-16
Maharashtra,Nagpur,,,,15,525,20-Sep-16
Maharashtra,Karad,,,,3,1200,21-Sep-16
Maharashtra,Nagpur,,,,23,525,21-Sep-16
Maharashtra,Chandrapur,,,,20,1200,22-Sep-16
Maharashtra,Jalgaon,,,,3,300,22-Sep-16
Maharashtra,Yawal,,,,353,825,22-Sep-16
Maharashtra,Kolhapur,,,,1,1250,22-Sep-16
Maharashtra,Nasik,,,,10,1450,22-Sep-16
Maharashtra,Pandharpur,,,,10,1050,22-Sep-16
Maharashtra,Ulhasnagar,,,,18,500,22-Sep-16
Maharashtra,Karad,,,,5,1200,22-Sep-16
Maharashtra,Yawal,,,,308,825,23-Sep-16
Maharashtra,Pandharpur,,,,10,1025,23-Sep-16
Maharashtra,Chandrapur,,,,19,1200,23-Sep-16
Maharashtra,Solapur,,,,4,1000,23-Sep-16
Maharashtra,Nagpur,,,,18,525,23-Sep-16
Maharashtra,Nasik,,,,3,1450,23-Sep-16
Maharashtra,Chandrapur,,,,12,1200,24-Sep-16
Maharashtra,Mumbai- Fruit Market,,,,2,1200,24-Sep-16
Maharashtra,Yawal,,,,285,825,24-Sep-16
Maharashtra,Jalgaon,,,,3,300,24-Sep-16
Maharashtra,Karad,,,,4,1500,24-Sep-16
Maharashtra,Kolhapur,,,,2,1250,24-Sep-16
Maharashtra,Yawal,,,,405,825,25-Sep-16
Maharashtra,Karad,,,,5,1500,25-Sep-16
Maharashtra,Chandrapur,,,,19,1000,26-Sep-16
Maharashtra,Anajngaon,,,,14,1100,26-Sep-16
Maharashtra,Jalgaon,,,,1,250,26-Sep-16
Maharashtra,Yawal,,,,420,825,26-Sep-16
Maharashtra,Nasik,,,,24,1450,26-Sep-16
Maharashtra,Kolhapur,,,,2,1250,26-Sep-16
Maharashtra,Pandharpur,,,,30,1200,26-Sep-16
Maharashtra,Solapur,,,,11,1000,26-Sep-16
Maharashtra,Nagpur,,,,16,525,26-Sep-16
Maharashtra,Karad,,,,4,1500,26-Sep-16
Maharashtra,Mumbai- Fruit Market,,,,2,1200,26-Sep-16
Maharashtra,Chandrapur,,,,6,1000,27-Sep-16
Maharashtra,Yawal,,,,518,825,27-Sep-16
Maharashtra,Kolhapur,,,,2,1100,27-Sep-16
Maharashtra,Nagpur,,,,20,525,27-Sep-16
Maharashtra,Nasik,,,,7,1800,27-Sep-16
Maharashtra,Indapur,,,,9,1111,27-Sep-16
Maharashtra,Jalgaon,,,,2,325,27-Sep-16
Maharashtra,Ulhasnagar,,,,16,400,27-Sep-16
Maharashtra,Karad,,,,5,1500,27-Sep-16
Maharashtra,Pandharpur,,,,50,1200,27-Sep-16
Maharashtra,Solapur,,,,6,1000,27-Sep-16
Maharashtra,Chandrapur,,,,14,1700,28-Sep-16
Maharashtra,Nasik,,,,16,1800,28-Sep-16
Maharashtra,Kolhapur,,,,2,1150,28-Sep-16
Maharashtra,Ulhasnagar,,,,18,400,28-Sep-16
Maharashtra,Nagpur,,,,19,525,28-Sep-16
Maharashtra,Mumbai- Fruit Market,,,,5,1300,28-Sep-16
Maharashtra,Karad,,,,4,1500,28-Sep-16
Maharashtra,Jalgaon,,,,2,300,28-Sep-16
Maharashtra,Chandrapur,,,,9,1200,29-Sep-16
Maharashtra,Solapur,,,,8,950,29-Sep-16
Maharashtra,Kolhapur,,,,1,1200,29-Sep-16
Maharashtra,Nagpur,,,,14,525,29-Sep-16
Maharashtra,Yawal,,,,473,800,29-Sep-16
Maharashtra,Karad,,,,5,1300,29-Sep-16
Maharashtra,Pandharpur,,,,30,1101,29-Sep-16
Maharashtra,Jalgaon,,,,3,300,29-Sep-16
Maharashtra,Nasik,,,,13,1800,29-Sep-16
Maharashtra,Chandrapur,,,,15,1200,30-Sep-16
Maharashtra,Nasik,,,,8,1800,30-Sep-16
Maharashtra,Mumbai- Fruit Market,,,,4,1200,30-Sep-16
Maharashtra,Solapur,,,,11,1000,30-Sep-16
Maharashtra,Yawal,,,,495,750,30-Sep-16
Maharashtra,Nagpur,,,,16,525,30-Sep-16
Maharashtra,Ulhasnagar,,,,20,500,30-Sep-16
Maharashtra,Chandrapur,,,,27,1200,01-Oct-16
Maharashtra,Jalgaon,,,,3,325,01-Oct-16
Maharashtra,Kolhapur,,,,3,1050,01-Oct-16
Maharashtra,Yawal,,,,428,750,01-Oct-16
Maharashtra,Nagpur,,,,45,525,01-Oct-16
Maharashtra,Karad,,,,4,1500,01-Oct-16
Maharashtra,Solapur,,,,8,1000,01-Oct-16
Maharashtra,Pandharpur,,,,40,1302,01-Oct-16
Maharashtra,Ulhasnagar,,,,18,500,01-Oct-16
Maharashtra,Indapur,,,,12,1251,01-Oct-16
Maharashtra,Chandrapur,,,,14,1200,02-Oct-16
Maharashtra,Karad,,,,3,1600,02-Oct-16
Maharashtra,Yawal,,,,735,750,02-Oct-16
Maharashtra,Kolhapur,,,,1,1250,02-Oct-16
Maharashtra,Chandrapur,,,,11,1200,03-Oct-16
Maharashtra,Anajngaon,,,,19,900,03-Oct-16
Maharashtra,Jalgaon,,,,3,270,03-Oct-16
Maharashtra,Solapur,,,,10,1000,03-Oct-16
Maharashtra,Nagpur,,,,32,525,03-Oct-16
Maharashtra,Ulhasnagar,,,,18,500,03-Oct-16
Maharashtra,Pandharpur,,,,50,1280,03-Oct-16
Maharashtra,Yawal,,,,645,750,03-Oct-16
Maharashtra,Kolhapur,,,,2,1050,03-Oct-16
Maharashtra,Chandrapur,,,,11,1200,04-Oct-16
Maharashtra,Yawal,,,,773,1095,04-Oct-16
Maharashtra,Pandharpur,,,,45,1275,04-Oct-16
Maharashtra,Karad,,,,2,1700,04-Oct-16
Maharashtra,Solapur,,,,11,1000,04-Oct-16
Maharashtra,Ulhasnagar,,,,15,400,04-Oct-16
Maharashtra,Jalgaon,,,,2,300,04-Oct-16
Maharashtra,Nasik,,,,15,1850,04-Oct-16
Maharashtra,Indapur,,,,12,1100,04-Oct-16
Maharashtra,Kolhapur,,,,2,1150,04-Oct-16
Maharashtra,Nagpur,,,,18,525,04-Oct-16
Maharashtra,Chandrapur,,,,20,1300,05-Oct-16
Maharashtra,Yawal,,,,"1,056.00",1095,05-Oct-16
Maharashtra,Nasik,,,,15,1800,05-Oct-16
Maharashtra,Kolhapur,,,,2,1150,05-Oct-16
Maharashtra,Solapur,,,,13,1000,05-Oct-16
Maharashtra,Nagpur,,,,27,525,05-Oct-16
Maharashtra,Jalgaon,,,,2,300,05-Oct-16
Maharashtra,Karad,,,,4,1700,05-Oct-16
Maharashtra,Ulhasnagar,,,,20,400,06-Oct-16
Maharashtra,Yawal,,,,653,1095,06-Oct-16
Maharashtra,Nagpur,,,,24,525,06-Oct-16
Maharashtra,Chandrapur,,,,15,1400,06-Oct-16
Maharashtra,Kolhapur,,,,2,1150,06-Oct-16
Maharashtra,Jalgaon,,,,2,300,06-Oct-16
Maharashtra,Karad,,,,7,1500,06-Oct-16
Maharashtra,Nagpur,,,,29,525,07-Oct-16
Maharashtra,Solapur,,,,8,950,07-Oct-16
Maharashtra,Ulhasnagar,,,,17,400,07-Oct-16
Maharashtra,Jalgaon,,,,2,300,07-Oct-16
Maharashtra,Chandrapur,,,,15,1400,07-Oct-16
Maharashtra,Jalgaon,,,,3,300,08-Oct-16
Maharashtra,Yawal,,,,315,1070,08-Oct-16
Maharashtra,Kolhapur,,,,2,950,08-Oct-16
Maharashtra,Nagpur,,,,17,525,08-Oct-16
Maharashtra,Indapur,,,,13,800,08-Oct-16
Maharashtra,Solapur,,,,4,900,08-Oct-16
Maharashtra,Nasik,,,,7,1850,08-Oct-16
Maharashtra,Karad,,,,4,1400,08-Oct-16
Maharashtra,Chandrapur,,,,17,1400,08-Oct-16
Maharashtra,Yawal,,,,353,1070,09-Oct-16
Maharashtra,Karad,,,,3,1500,09-Oct-16
Maharashtra,Anajngaon,,,,21,900,10-Oct-16
Maharashtra,Chandrapur,,,,12,1400,10-Oct-16
Maharashtra,Kolhapur,,,,2,950,10-Oct-16
Maharashtra,Pandharpur,,,,30,1077,10-Oct-16
Maharashtra,Nasik,,,,11,1800,10-Oct-16
Maharashtra,Jalgaon,,,,2,250,10-Oct-16
Maharashtra,Nagpur,,,,37,525,10-Oct-16
Maharashtra,Solapur,,,,7,850,10-Oct-16
Maharashtra,Chandrapur,,,,15,1400,11-Oct-16
Maharashtra,Yawal,,,,893,1070,11-Oct-16
Maharashtra,Kolhapur,,,,1,950,11-Oct-16
Maharashtra,Karad,,,,2,1400,11-Oct-16
Maharashtra,Indapur,,,,5,1001,11-Oct-16
Maharashtra,Kolhapur,,,,2,950,12-Oct-16
Maharashtra,Chandrapur,,,,9,1400,12-Oct-16
Maharashtra,Yawal,,,,818,1070,12-Oct-16
Maharashtra,Karad,,,,2,1400,12-Oct-16
Maharashtra,Chandrapur,,,,20,1400,13-Oct-16
Maharashtra,Jalgaon,,,,2,325,13-Oct-16
Maharashtra,Kolhapur,,,,1,950,13-Oct-16
Maharashtra,Nagpur,,,,19,525,13-Oct-16
Maharashtra,Solapur,,,,8,900,13-Oct-16
Maharashtra,Yawal,,,,683,1070,13-Oct-16
Maharashtra,Karad,,,,5,1300,13-Oct-16
Maharashtra,Ulhasnagar,,,,15,500,13-Oct-16
Maharashtra,Jalgaon,,,,2,300,14-Oct-16
Maharashtra,Nasik,,,,13,1850,14-Oct-16
Maharashtra,Yawal,,,,683,1070,14-Oct-16
Maharashtra,Nagpur,,,,38,525,14-Oct-16
Maharashtra,Yawal,,,,383,1050,15-Oct-16
Maharashtra,Jalgaon,,,,2,250,15-Oct-16
Maharashtra,Solapur,,,,2,800,15-Oct-16
Maharashtra,Nagpur,,,,6,525,15-Oct-16
Maharashtra,Chandrapur,,,,17,1200,15-Oct-16
Maharashtra,Karad,,,,4,1500,15-Oct-16
Maharashtra,Yawal,,,,465,1050,16-Oct-16
Maharashtra,Karad,,,,3,1200,16-Oct-16
Maharashtra,Kolhapur,,,,1,1000,16-Oct-16
Maharashtra,Anajngaon,,,,15,900,17-Oct-16
Maharashtra,Chandrapur,,,,8,1400,17-Oct-16
Maharashtra,Jalgaon,,,,2,250,17-Oct-16
Maharashtra,Nagpur,,,,5,525,17-Oct-16
Maharashtra,Ulhasnagar,,,,20,400,17-Oct-16
Maharashtra,Yawal,,,,285,1050,17-Oct-16
Maharashtra,Pandharpur,,,,20,1060,17-Oct-16
Maharashtra,Karad,,,,4,1500,17-Oct-16
Maharashtra,Kolhapur,,,,1,1000,17-Oct-16
Maharashtra,Chandrapur,,,,7,1400,18-Oct-16
Maharashtra,Nagpur,,,,10,525,18-Oct-16
Maharashtra,Nasik,,,,6,2000,18-Oct-16
Maharashtra,Kolhapur,,,,1,950,18-Oct-16
Maharashtra,Karad,,,,5,1500,18-Oct-16
Maharashtra,Yawal,,,,323,970,18-Oct-16
Maharashtra,Jalgaon,,,,2,300,18-Oct-16
Maharashtra,Pandharpur,,,,20,1060,18-Oct-16
Maharashtra,Nasik,,,,4,1900,19-Oct-16
Maharashtra,Jalgaon,,,,2,250,19-Oct-16
Maharashtra,Nagpur,,,,14,525,19-Oct-16
Maharashtra,Yawal,,,,533,920,19-Oct-16
Maharashtra,Kolhapur,,,,2,1000,19-Oct-16
Maharashtra,Ulhasnagar,,,,18,400,19-Oct-16
Maharashtra,Karad,,,,4,1500,19-Oct-16
Maharashtra,Chandrapur,,,,13,1400,19-Oct-16
Maharashtra,Solapur,,,,4,900,19-Oct-16
Maharashtra,Chandrapur,,,,21,1400,20-Oct-16
Maharashtra,Jalgaon,,,,2,280,20-Oct-16
Maharashtra,Yawal,,,,578,920,20-Oct-16
Maharashtra,Nasik,,,,6,2200,20-Oct-16
Maharashtra,Nagpur,,,,5,525,20-Oct-16
Maharashtra,Solapur,,,,7,800,20-Oct-16
Maharashtra,Pandharpur,,,,25,856,20-Oct-16
Maharashtra,Ulhasnagar,,,,20,400,20-Oct-16
Maharashtra,Karad,,,,4,1500,20-Oct-16
Maharashtra,Kolhapur,,,,1,1000,20-Oct-16
Maharashtra,Jalgaon,,,,2,250,21-Oct-16
Maharashtra,Yawal,,,,495,920,21-Oct-16
Maharashtra,Nagpur,,,,14,525,21-Oct-16
Maharashtra,Nasik,,,,7,2200,21-Oct-16
Maharashtra,Chandrapur,,,,16,1400,21-Oct-16
Maharashtra,Ulhasnagar,,,,20,400,21-Oct-16
Maharashtra,Chandrapur,,,,21,1400,22-Oct-16
Maharashtra,Kolhapur,,,,1,950,22-Oct-16
Maharashtra,Yawal,,,,495,920,22-Oct-16
Maharashtra,Karad,,,,3,1500,22-Oct-16
Maharashtra,Nagpur,,,,14,525,22-Oct-16
Maharashtra,Jalgaon,,,,3,250,22-Oct-16
Maharashtra,Kolhapur,,,,3,850,23-Oct-16
Maharashtra,Yawal,,,,473,918,23-Oct-16
Maharashtra,Karad,,,,4,1500,23-Oct-16
Maharashtra,Anajngaon,,,,23,1050,24-Oct-16
Maharashtra,Chandrapur,,,,12,1400,24-Oct-16
Maharashtra,Jalgaon,,,,3,300,24-Oct-16
Maharashtra,Solapur,,,,4,700,24-Oct-16
Maharashtra,Karad,,,,3,1500,24-Oct-16
Maharashtra,Kolhapur,,,,2,800,24-Oct-16
Maharashtra,Ulhasnagar,,,,18,400,24-Oct-16
Maharashtra,Nagpur,,,,12,525,24-Oct-16
Maharashtra,Pandharpur,,,,25,811,24-Oct-16
Maharashtra,Yawal,,,,698,868,25-Oct-16
Maharashtra,Kolhapur,,,,1,850,25-Oct-16
Maharashtra,Nagpur,,,,11,525,25-Oct-16
Maharashtra,Solapur,,,,2,700,25-Oct-16
Maharashtra,Ulhasnagar,,,,17,400,25-Oct-16
Maharashtra,Indapur,,,,17,700,25-Oct-16
Maharashtra,Jalgaon,,,,2,325,25-Oct-16
Maharashtra,Chandrapur,,,,11,1400,25-Oct-16
Maharashtra,Karad,,,,2,1500,25-Oct-16
Maharashtra,Nasik,,,,5,1800,25-Oct-16
Maharashtra,Pandharpur,,,,15,610,25-Oct-16
Maharashtra,Kolhapur,,,,2,650,26-Oct-16
Maharashtra,Jalgaon,,,,2,250,26-Oct-16
Maharashtra,Nagpur,,,,20,525,26-Oct-16
Maharashtra,Karad,,,,2,1500,26-Oct-16
Maharashtra,Pandharpur,,,,20,600,26-Oct-16
Maharashtra,Chandrapur,,,,12,1200,26-Oct-16
Maharashtra,Ulhasnagar,,,,20,400,26-Oct-16
Maharashtra,Yawal,,,,630,868,26-Oct-16
Maharashtra,Solapur,,,,9,600,26-Oct-16
Maharashtra,Jalgaon,,,,2,250,27-Oct-16
Maharashtra,Pandharpur,,,,10,665,27-Oct-16
Maharashtra,Kolhapur,,,,2,750,27-Oct-16
Maharashtra,Nasik,,,,11,1900,27-Oct-16
Maharashtra,Ulhasnagar,,,,18,400,27-Oct-16
Maharashtra,Karad,,,,5,1500,27-Oct-16
Maharashtra,Chandrapur,,,,16,1000,27-Oct-16
Maharashtra,Yawal,,,,593,818,27-Oct-16
Maharashtra,Jalgaon,,,,2,250,28-Oct-16
Maharashtra,Yawal,,,,338,793,28-Oct-16
Maharashtra,Pandharpur,,,,6,835,28-Oct-16
Maharashtra,Chandrapur,,,,13,1000,28-Oct-16
Maharashtra,Nagpur,,,,11,525,28-Oct-16
Maharashtra,Chandrapur,,,,18,1000,29-Oct-16
Maharashtra,Yawal,,,,360,793,29-Oct-16
Maharashtra,Ulhasnagar,,,,20,400,29-Oct-16
Maharashtra,Kolhapur,,,,2,650,29-Oct-16
Maharashtra,Kolhapur,,,,1,700,30-Oct-16
Maharashtra,Karad,,,,4,1500,30-Oct-16
Maharashtra,Chandrapur,,,,9,1000,31-Oct-16
Maharashtra,Yawal,,,,323,793,31-Oct-16
Maharashtra,Karad,,,,2,1200,31-Oct-16
Maharashtra,Nasik,,,,11,1500,01-Nov-16
Maharashtra,Karad,,,,3,1400,01-Nov-16
Maharashtra,Solapur,,,,8,700,01-Nov-16
Maharashtra,Pandharpur,,,,10,1010,01-Nov-16
Maharashtra,Chandrapur,,,,22,1000,01-Nov-16
Maharashtra,Nagpur,,,,58,525,01-Nov-16
Maharashtra,Chandrapur,,,,17,1000,02-Nov-16
Maharashtra,Yawal,,,,555,768,02-Nov-16
Maharashtra,Nasik,,,,7,1800,02-Nov-16
Maharashtra,Karad,,,,2,1500,02-Nov-16
Maharashtra,Pandharpur,,,,15,801,02-Nov-16
Maharashtra,Ulhasnagar,,,,20,400,02-Nov-16
Maharashtra,Nagpur,,,,19,525,02-Nov-16
Maharashtra,Kolhapur,,,,1,600,02-Nov-16
Maharashtra,Solapur,,,,5,700,02-Nov-16
Maharashtra,Chandrapur,,,,12,1000,03-Nov-16
Maharashtra,Yawal,,,,638,768,03-Nov-16
Maharashtra,Pandharpur,,,,20,752,03-Nov-16
Maharashtra,Nagpur,,,,18,525,03-Nov-16
Maharashtra,Kolhapur,,,,2,650,03-Nov-16
Maharashtra,Karad,,,,5,1500,03-Nov-16
Maharashtra,Ulhasnagar,,,,17,400,03-Nov-16
Maharashtra,Chandrapur,,,,17,1000,04-Nov-16
Maharashtra,Yawal,,,,518,768,04-Nov-16
Maharashtra,Jalgaon,,,,1,275,04-Nov-16
Maharashtra,Ulhasnagar,,,,20,400,04-Nov-16
Maharashtra,Nasik,,,,2,1600,04-Nov-16
Maharashtra,Solapur,,,,8,700,04-Nov-16
Maharashtra,Yawal,,,,398,768,05-Nov-16
Maharashtra,Nagpur,,,,17,525,05-Nov-16
Maharashtra,Kolhapur,,,,2,650,05-Nov-16
Maharashtra,Nasik,,,,2,1500,05-Nov-16
Maharashtra,Karad,,,,4,1500,05-Nov-16
Maharashtra,Pandharpur,,,,50,740,05-Nov-16
Maharashtra,Karad,,,,5,1500,06-Nov-16
Maharashtra,Anajngaon,,,,20,700,07-Nov-16
Maharashtra,Chandrapur,,,,14,1000,07-Nov-16
Maharashtra,Jalgaon,,,,3,300,07-Nov-16
Maharashtra,Pandharpur,,,,40,700,07-Nov-16
Maharashtra,Nagpur,,,,11,525,07-Nov-16
Maharashtra,Karad,,,,4,1500,07-Nov-16
Maharashtra,Kolhapur,,,,2,700,07-Nov-16
Maharashtra,Ulhasnagar,,,,18,400,07-Nov-16
Maharashtra,Yawal,,,,600,768,07-Nov-16
Maharashtra,Chandrapur,,,,14,1000,08-Nov-16
Maharashtra,Yawal,,,,570,768,08-Nov-16
Maharashtra,Kolhapur,,,,1,700,08-Nov-16
Maharashtra,Jalgaon,,,,2,280,08-Nov-16
Maharashtra,Pandharpur,,,,15,700,08-Nov-16
Maharashtra,Nagpur,,,,13,525,08-Nov-16
Maharashtra,Karad,,,,5,1500,08-Nov-16
Maharashtra,Chandrapur,,,,15,1000,09-Nov-16
Maharashtra,Jalgaon,,,,2,300,09-Nov-16
Maharashtra,Nasik,,,,9,1700,09-Nov-16
Maharashtra,Solapur,,,,9,600,09-Nov-16
Maharashtra,Kolhapur,,,,2,700,09-Nov-16
Maharashtra,Yawal,,,,675,768,09-Nov-16
Maharashtra,Pandharpur,,,,10,680,09-Nov-16
Maharashtra,Ulhasnagar,,,,18,400,09-Nov-16
Maharashtra,Karad,,,,3,1000,09-Nov-16
Maharashtra,Nagpur,,,,13,525,09-Nov-16
Maharashtra,Jalgaon,,,,1,250,10-Nov-16
Maharashtra,Chandrapur,,,,14,1000,10-Nov-16
Maharashtra,Yawal,,,,353,766,10-Nov-16
Maharashtra,Nagpur,,,,11,525,10-Nov-16
Maharashtra,Kolhapur,,,,1,700,10-Nov-16
Maharashtra,Karad,,,,2,1000,10-Nov-16
Maharashtra,Nasik,,,,3,1750,10-Nov-16
Maharashtra,Chandrapur,,,,13,1000,11-Nov-16
Maharashtra,Nagpur,,,,18,525,11-Nov-16
Maharashtra,Yawal,,,,375,766,11-Nov-16
Maharashtra,Jalgaon,,,,1,280,11-Nov-16
Maharashtra,Chandrapur,,,,15,1000,12-Nov-16
Maharashtra,Yawal,,,,338,766,12-Nov-16
Maharashtra,Jalgaon,,,,2,280,12-Nov-16
Maharashtra,Mumbai- Fruit Market,,,,2,1100,12-Nov-16
Maharashtra,Nasik,,,,3,1750,12-Nov-16
Maharashtra,Kolhapur,,,,2,650,12-Nov-16
Maharashtra,Nagpur,,,,19,525,12-Nov-16
Maharashtra,Karad,,,,4,1500,12-Nov-16
Maharashtra,Kolhapur,,,,1,650,13-Nov-16
Maharashtra,Karad,,,,3,1500,13-Nov-16
Maharashtra,Yawal,,,,113,766,13-Nov-16
Maharashtra,Chandrapur,,,,12,1000,14-Nov-16
Maharashtra,Anajngaon,,,,5,750,14-Nov-16
Maharashtra,Jalgaon,,,,2,250,14-Nov-16
Maharashtra,Kolhapur,,,,1,700,14-Nov-16
Maharashtra,Karad,,,,2,1500,14-Nov-16
Maharashtra,Nagpur,,,,9,525,14-Nov-16
Maharashtra,Chandrapur,,,,15,1000,15-Nov-16
Maharashtra,Nagpur,,,,6,525,15-Nov-16
Maharashtra,Jalgaon,,,,1,250,15-Nov-16
Maharashtra,Yawal,,,,143,766,15-Nov-16
Maharashtra,Karad,,,,3,1500,15-Nov-16
Maharashtra,Ulhasnagar,,,,16,400,15-Nov-16
Maharashtra,Kolhapur,,,,1,650,15-Nov-16
Maharashtra,Yawal,,,,165,764,16-Nov-16
Maharashtra,Jalgaon,,,,2,250,16-Nov-16
Maharashtra,Pandharpur,,,,10,750,16-Nov-16
Maharashtra,Karad,,,,2,1500,16-Nov-16
Maharashtra,Kolhapur,,,,2,650,16-Nov-16
Maharashtra,Nagpur,,,,9,525,16-Nov-16
Maharashtra,Chandrapur,,,,15,1000,16-Nov-16
Maharashtra,Nasik,,,,8,1900,16-Nov-16
Maharashtra,Jalgaon,,,,2,250,17-Nov-16
Maharashtra,Nasik,,,,2,1750,17-Nov-16
Maharashtra,Karad,,,,3,1400,17-Nov-16
Maharashtra,Kolhapur,,,,1,650,17-Nov-16
Maharashtra,Chandrapur,,,,12,900,17-Nov-16
Maharashtra,Pandharpur,,,,12,700,17-Nov-16
Maharashtra,Yawal,,,,195,764,17-Nov-16
Maharashtra,Nasik,,,,5,1800,18-Nov-16
Maharashtra,Yawal,,,,360,764,18-Nov-16
Maharashtra,Chandrapur,,,,14,900,18-Nov-16
Maharashtra,Ulhasnagar,,,,18,400,18-Nov-16
Maharashtra,Jalgaon,,,,2,260,18-Nov-16
Maharashtra,Chandrapur,,,,17,900,19-Nov-16
Maharashtra,Jalgaon,,,,3,250,19-Nov-16
Maharashtra,Pandharpur,,,,6,918,19-Nov-16
Maharashtra,Yawal,,,,323,764,19-Nov-16
Maharashtra,Kolhapur,,,,1,600,19-Nov-16
Maharashtra,Solapur,,,,10,600,19-Nov-16
Maharashtra,Nagpur,,,,5,525,19-Nov-16
Maharashtra,Karad,,,,4,1500,19-Nov-16
Maharashtra,Karad,,,,3,1400,20-Nov-16
Maharashtra,Yawal,,,,307,749,20-Nov-16
Maharashtra,Anajngaon,,,,6,700,21-Nov-16
Maharashtra,Yawal,,,,248,749,21-Nov-16
Maharashtra,Kolhapur,,,,1,650,21-Nov-16
Maharashtra,Nagpur,,,,11,525,21-Nov-16
Maharashtra,Pandharpur,,,,10,750,21-Nov-16
Maharashtra,Karad,,,,2,1500,21-Nov-16
Maharashtra,Chandrapur,,,,5,800,22-Nov-16
Maharashtra,Nagpur,,,,8,525,22-Nov-16
Maharashtra,Pandharpur,,,,10,700,22-Nov-16
Maharashtra,Indapur,,,,6,611,22-Nov-16
Maharashtra,Yawal,,,,315,749,22-Nov-16
Maharashtra,Ulhasnagar,,,,14,400,22-Nov-16
Maharashtra,Jalgaon,,,,2,280,22-Nov-16
Maharashtra,Karad,,,,3,1300,22-Nov-16
Maharashtra,Kolhapur,,,,1,650,22-Nov-16
Maharashtra,Yawal,,,,458,749,23-Nov-16
Maharashtra,Pandharpur,,,,5,700,23-Nov-16
Maharashtra,Nagpur,,,,8,525,23-Nov-16
Maharashtra,Solapur,,,,7,600,23-Nov-16
Maharashtra,Chandrapur,,,,13,750,23-Nov-16
Maharashtra,Jalgaon,,,,1,250,23-Nov-16
Maharashtra,Kolhapur,,,,1,600,23-Nov-16
Maharashtra,Nasik,,,,7,1750,23-Nov-16
Maharashtra,Karad,,,,2,1500,23-Nov-16
Maharashtra,Ulhasnagar,,,,18,400,23-Nov-16
Maharashtra,Chandrapur,,,,8,750,24-Nov-16
Maharashtra,Jalgaon,,,,2,300,24-Nov-16
Maharashtra,Nagpur,,,,5,525,24-Nov-16
Maharashtra,Karad,,,,2,1200,24-Nov-16
Maharashtra,Kolhapur,,,,2,625,24-Nov-16
Maharashtra,Solapur,,,,6,500,24-Nov-16
Maharashtra,Ulhasnagar,,,,18,400,24-Nov-16
Maharashtra,Pandharpur,,,,10,600,24-Nov-16
Maharashtra,Mumbai- Fruit Market,,,,2,1100,24-Nov-16
Maharashtra,Yawal,,,,173,751,24-Nov-16
Maharashtra,Chandrapur,,,,5,750,25-Nov-16
Maharashtra,Jalgaon,,,,2,250,25-Nov-16
Maharashtra,Nagpur,,,,5,525,25-Nov-16
Maharashtra,Yawal,,,,338,751,25-Nov-16
Maharashtra,Pandharpur,,,,7,700,25-Nov-16
Maharashtra,Nasik,,,,2,1500,25-Nov-16
Maharashtra,Solapur,,,,4,500,25-Nov-16
Maharashtra,Chandrapur,,,,7,800,26-Nov-16
Maharashtra,Jalgaon,,,,3,300,26-Nov-16
Maharashtra,Karad,,,,4,1300,26-Nov-16
Maharashtra,Indapur,,,,11,600,26-Nov-16
Maharashtra,Kolhapur,,,,2,675,26-Nov-16
Maharashtra,Nagpur,,,,12,525,26-Nov-16
Maharashtra,Nasik,,,,5,1500,26-Nov-16
Maharashtra,Chandrapur,,,,3,800,28-Nov-16
